Order ID,Region,State,Category,Sub-Category,Sales,Profit,Quantity,Discount,Customer Name,City,Payment Mode,Profit Ratio
707,South,Tripura,Home & Kitchen,Televisions,41945.19,12059.41,7,0.1,Customer_706,City_706,UPI,0.29
708,East,West Bengal,Clothing,Cookware,31640.15,-1589.23,16,0.1,Customer_707,City_707,Debit Card,-0.05
709,South,Goa,Home & Kitchen,Audio,40013.45,2633.07,8,0.15,Customer_708,City_708,Credit Card,0.07
710,South,Assam,Electronics,Textbooks,32132.09,9977.97,3,0.1,Customer_709,City_709,Debit Card,0.31
711,East,Maharashtra,Electronics,Televisions,30791.9,11226.09,19,0.0,Customer_710,City_710,Credit Card,0.36
712,South,Maharashtra,Clothing,Haircare,31515.51,9501.39,9,0.15,Customer_711,City_711,Debit Card,0.3
713,South,Chhattisgarh,Clothing,Haircare,6425.87,11232.55,17,0.05,Customer_712,City_712,UPI,1.75
714,Central,Delhi,Beauty & Personal Care,Decor,34590.97,1531.67,5,0.2,Customer_713,City_713,Cash,0.04
715,East,Uttar Pradesh,Clothing,Mobiles,17275.99,-2883.25,16,0.1,Customer_714,City_714,UPI,-0.17
716,North,Madhya Pradesh,Home & Kitchen,Decor,21474.69,1135.89,18,0.05,Customer_715,City_715,Debit Card,0.05
717,North,Mizoram,Electronics,Cookware,7093.67,-2315.36,14,0.15,Customer_716,City_716,Debit Card,-0.33
718,West,Uttarakhand,Beauty & Personal Care,Audio,36578.23,1420.9,3,0.0,Customer_717,City_717,Cash,0.04
719,West,Madhya Pradesh,Clothing,Non-Fiction,29715.5,7201.17,16,0.05,Customer_718,City_718,Debit Card,0.24
720,West,Punjab,Beauty & Personal Care,Televisions,1584.39,14581.97,2,0.2,Customer_719,City_719,Cash,9.2
721,East,Maharashtra,Clothing,Cookware,24512.5,14304.05,5,0.05,Customer_720,City_720,Cash,0.58
722,Central,Manipur,Beauty & Personal Care,Decor,24739.24,14694.56,6,0.1,Customer_721,City_721,UPI,0.59
723,West,Gujarat,Beauty & Personal Care,Cosmetics,23363.79,748.17,7,0.0,Customer_722,City_722,Credit Card,0.03
724,West,Chhattisgarh,Home & Kitchen,Textbooks,13899.12,4252.91,4,0.15,Customer_723,City_723,Debit Card,0.31
725,West,Madhya Pradesh,Books,Haircare,40360.25,9887.66,16,0.05,Customer_724,City_724,Credit Card,0.24
726,East,Himachal Pradesh,Home & Kitchen,Women's Fashion,40325.85,-2777.8,15,0.0,Customer_725,City_725,Debit Card,-0.07
727,East,Andhra Pradesh,Beauty & Personal Care,Laptops,33151.93,455.23,9,0.05,Customer_726,City_726,UPI,0.01
728,West,Odisha,Books,Women's Fashion,11037.39,-1372.25,19,0.2,Customer_727,City_727,Debit Card,-0.12
729,West,Bihar,Clothing,Decor,26445.63,1223.56,1,0.05,Customer_728,City_728,UPI,0.05
730,Central,Sikkim,Clothing,Televisions,16011.57,3455.55,11,0.05,Customer_729,City_729,UPI,0.22
731,Central,Telangana,Clothing,Kids' Fashion,18440.97,14732.78,4,0.2,Customer_730,City_730,UPI,0.8
732,West,Haryana,Electronics,Laptops,22830.93,2658.65,13,0.0,Customer_731,City_731,Credit Card,0.12
733,Central,West Bengal,Clothing,Laptops,47172.52,-483.75,7,0.0,Customer_732,City_732,Cash,-0.01
734,Central,Nagaland,Electronics,Furniture,11768.59,6790.06,15,0.05,Customer_733,City_733,UPI,0.58
735,South,Meghalaya,Home & Kitchen,Cosmetics,3754.08,-2646.82,2,0.2,Customer_734,City_734,Credit Card,-0.71
736,East,Arunachal Pradesh,Beauty & Personal Care,Kids' Fashion,12683.48,12895.99,1,0.15,Customer_735,City_735,Cash,1.02
737,North,Rajasthan,Books,Haircare,43597.43,-4683.82,6,0.05,Customer_736,City_736,Credit Card,-0.11
738,South,West Bengal,Books,Cookware,22100.37,13916.7,18,0.0,Customer_737,City_737,Debit Card,0.63
739,South,Telangana,Beauty & Personal Care,Mobiles,35533.68,14010.1,10,0.0,Customer_738,City_738,Credit Card,0.39
740,East,Madhya Pradesh,Books,Laptops,21814.77,-3749.94,17,0.2,Customer_739,City_739,Debit Card,-0.17
741,North,Jammu & Kashmir,Electronics,Televisions,18978.36,-3235.97,17,0.2,Customer_740,City_740,Cash,-0.17
742,North,Rajasthan,Electronics,Cookware,30761.63,-2548.96,1,0.15,Customer_741,City_741,Credit Card,-0.08
743,West,Jharkhand,Electronics,Fiction,23190.61,-3844.34,13,0.0,Customer_742,City_742,Debit Card,-0.17
744,East,Haryana,Books,Non-Fiction,26777.37,6846.15,3,0.15,Customer_743,City_743,Credit Card,0.26
745,North,Arunachal Pradesh,Home & Kitchen,Skincare,24008.31,479.11,13,0.05,Customer_744,City_744,Cash,0.02
746,Central,Tripura,Beauty & Personal Care,Fiction,44914.36,9720.57,15,0.2,Customer_745,City_745,Cash,0.22
747,South,Telangana,Electronics,Mobiles,12382.69,11546.09,15,0.0,Customer_746,City_746,Credit Card,0.93
748,West,Jharkhand,Electronics,Mobiles,31725.6,-3297.4,15,0.15,Customer_747,City_747,Credit Card,-0.1
749,West,Karnataka,Home & Kitchen,Laptops,34148.79,5466.96,4,0.05,Customer_748,City_748,UPI,0.16
750,North,Odisha,Electronics,Fiction,6236.13,1687.11,18,0.0,Customer_749,City_749,UPI,0.27
751,North,Madhya Pradesh,Home & Kitchen,Non-Fiction,29834.32,4778.99,7,0.0,Customer_750,City_750,Cash,0.16
752,Central,Odisha,Electronics,Women's Fashion,13528.57,13765.03,16,0.05,Customer_751,City_751,Credit Card,1.02
753,North,Chhattisgarh,Books,Men's Fashion,34639.04,12883.88,7,0.05,Customer_752,City_752,Debit Card,0.37
754,West,Bihar,Beauty & Personal Care,Decor,41214.59,10992.9,11,0.1,Customer_753,City_753,Credit Card,0.27
755,West,Uttar Pradesh,Books,Fiction,18079.79,4517.9,8,0.0,Customer_754,City_754,UPI,0.25
756,North,Odisha,Home & Kitchen,Cookware,40391.87,8575.48,16,0.05,Customer_755,City_755,Cash,0.21
757,West,Rajasthan,Home & Kitchen,Mobiles,29956.68,10218.64,4,0.2,Customer_756,City_756,Debit Card,0.34
758,West,Kerala,Books,Men's Fashion,36282.85,4723.37,2,0.05,Customer_757,City_757,Credit Card,0.13
759,North,Chhattisgarh,Home & Kitchen,Haircare,2612.83,11821.53,6,0.2,Customer_758,City_758,Debit Card,4.52
760,West,Uttar Pradesh,Books,Skincare,22417.16,11818.33,1,0.15,Customer_759,City_759,Cash,0.53
761,South,Maharashtra,Clothing,Non-Fiction,10637.6,14350.59,3,0.0,Customer_760,City_760,Debit Card,1.35
762,South,Manipur,Clothing,Furniture,45227.04,962.16,18,0.2,Customer_761,City_761,Credit Card,0.02
763,North,Jharkhand,Electronics,Men's Fashion,8705.88,6671.35,14,0.05,Customer_762,City_762,Cash,0.77
764,Central,Meghalaya,Clothing,Textbooks,3401.02,11534.22,2,0.15,Customer_763,City_763,Debit Card,3.39
765,North,Assam,Beauty & Personal Care,Skincare,7917.87,527.73,3,0.05,Customer_764,City_764,Cash,0.07
766,North,Odisha,Home & Kitchen,Decor,46731.41,3846.35,14,0.05,Customer_765,City_765,Credit Card,0.08
767,East,Telangana,Books,Textbooks,6408.25,10424.39,13,0.0,Customer_766,City_766,UPI,1.63
768,North,Maharashtra,Books,Women's Fashion,27111.91,13618.05,17,0.15,Customer_767,City_767,Credit Card,0.5
769,Central,Meghalaya,Home & Kitchen,Cookware,27507.51,10109.62,8,0.05,Customer_768,City_768,UPI,0.37
770,East,Punjab,Electronics,Non-Fiction,28151.7,10654.46,14,0.15,Customer_769,City_769,UPI,0.38
771,Central,Jharkhand,Beauty & Personal Care,Cookware,18776.18,-2387.66,5,0.2,Customer_770,City_770,UPI,-0.13
772,South,Karnataka,Home & Kitchen,Non-Fiction,29242.4,13531.79,8,0.15,Customer_771,City_771,Cash,0.46
773,Central,Goa,Clothing,Audio,45377.26,5524.59,1,0.15,Customer_772,City_772,UPI,0.12
774,Central,Chhattisgarh,Beauty & Personal Care,Fiction,22146.59,8826.58,11,0.0,Customer_773,City_773,Credit Card,0.4
775,Central,Madhya Pradesh,Home & Kitchen,Haircare,1204.23,2813.52,14,0.05,Customer_774,City_774,UPI,2.34
776,North,Uttar Pradesh,Beauty & Personal Care,Furniture,23288.16,4737.44,18,0.05,Customer_775,City_775,Credit Card,0.2
777,North,Goa,Books,Decor,25030.76,11454.02,9,0.1,Customer_776,City_776,Debit Card,0.46
778,Central,Himachal Pradesh,Beauty & Personal Care,Non-Fiction,42722.41,4634.41,6,0.0,Customer_777,City_777,Credit Card,0.11
779,Central,Nagaland,Beauty & Personal Care,Fiction,38107.25,11323.38,15,0.05,Customer_778,City_778,Cash,0.3
780,East,Andhra Pradesh,Home & Kitchen,Men's Fashion,12910.93,14212.71,12,0.05,Customer_779,City_779,Cash,1.1
781,Central,Goa,Home & Kitchen,Laptops,29406.65,12715.81,17,0.05,Customer_780,City_780,UPI,0.43
782,South,Haryana,Electronics,Men's Fashion,45513.28,-3830.07,13,0.2,Customer_781,City_781,Debit Card,-0.08
783,West,Arunachal Pradesh,Clothing,Women's Fashion,37857.15,14773.19,3,0.1,Customer_782,City_782,Cash,0.39
784,South,Rajasthan,Beauty & Personal Care,Kids' Fashion,40746.83,12048.75,6,0.0,Customer_783,City_783,Debit Card,0.3
785,East,Odisha,Electronics,Decor,30452.73,2532.53,9,0.05,Customer_784,City_784,UPI,0.08
786,East,Goa,Beauty & Personal Care,Mobiles,18158.37,12821.26,14,0.05,Customer_785,City_785,UPI,0.71
787,South,Gujarat,Clothing,Men's Fashion,12389.73,13762.51,17,0.0,Customer_786,City_786,UPI,1.11
788,North,Goa,Home & Kitchen,Fiction,14880.39,9597.59,19,0.15,Customer_787,City_787,Debit Card,0.64
789,East,Kerala,Beauty & Personal Care,Decor,40557.67,-2624.0,18,0.15,Customer_788,City_788,Debit Card,-0.06
790,Central,Goa,Beauty & Personal Care,Kids' Fashion,33706.39,11955.17,16,0.05,Customer_789,City_789,Cash,0.35
791,North,Bihar,Home & Kitchen,Skincare,48076.17,10804.07,5,0.1,Customer_790,City_790,Credit Card,0.22
792,South,Rajasthan,Clothing,Mobiles,30539.79,12829.97,13,0.15,Customer_791,City_791,UPI,0.42
793,North,Rajasthan,Books,Cookware,27330.69,7331.14,16,0.2,Customer_792,City_792,Cash,0.27
794,North,Madhya Pradesh,Books,Audio,31587.53,7720.88,13,0.2,Customer_793,City_793,Credit Card,0.24
795,East,Bihar,Books,Kids' Fashion,19412.89,3107.63,3,0.2,Customer_794,City_794,Debit Card,0.16
796,East,Maharashtra,Home & Kitchen,Haircare,30690.08,2566.88,14,0.05,Customer_795,City_795,UPI,0.08
797,East,Andhra Pradesh,Beauty & Personal Care,Textbooks,21731.19,-1054.89,3,0.2,Customer_796,City_796,Debit Card,-0.05
798,Central,Maharashtra,Books,Decor,19711.31,5214.11,11,0.15,Customer_797,City_797,Debit Card,0.26
799,South,Haryana,Beauty & Personal Care,Women's Fashion,16889.34,1780.79,5,0.1,Customer_798,City_798,UPI,0.11
800,West,Kerala,Clothing,Haircare,36436.85,10813.37,1,0.0,Customer_799,City_799,Cash,0.3
801,West,Tamil Nadu,Books,Cookware,29248.53,-33.46,9,0.2,Customer_800,City_800,Credit Card,-0.0
802,Central,Uttar Pradesh,Beauty & Personal Care,Televisions,16438.12,9463.54,7,0.0,Customer_801,City_801,Cash,0.58
803,Central,Uttar Pradesh,Electronics,Kids' Fashion,8285.89,12839.13,2,0.0,Customer_802,City_802,UPI,1.55
804,West,Haryana,Beauty & Personal Care,Televisions,2327.11,6834.49,11,0.1,Customer_803,City_803,Credit Card,2.94
805,South,West Bengal,Electronics,Cookware,15774.24,10029.28,3,0.1,Customer_804,City_804,Credit Card,0.64
806,Central,Punjab,Clothing,Haircare,7248.46,7691.43,6,0.1,Customer_805,City_805,Cash,1.06
807,West,Odisha,Electronics,Mobiles,3061.66,112.25,18,0.2,Customer_806,City_806,Cash,0.04
808,East,Madhya Pradesh,Home & Kitchen,Men's Fashion,22340.4,-1936.02,4,0.0,Customer_807,City_807,Cash,-0.09
809,North,Madhya Pradesh,Clothing,Mobiles,31337.18,-18.09,18,0.2,Customer_808,City_808,Debit Card,-0.0
810,West,Tamil Nadu,Books,Kids' Fashion,18590.51,533.6,2,0.15,Customer_809,City_809,Debit Card,0.03
811,South,Madhya Pradesh,Home & Kitchen,Mobiles,49001.64,6959.48,15,0.15,Customer_810,City_810,Credit Card,0.14
812,North,Chhattisgarh,Electronics,Cosmetics,31000.3,590.42,11,0.05,Customer_811,City_811,Debit Card,0.02
813,East,Karnataka,Beauty & Personal Care,Audio,43722.27,-216.49,19,0.15,Customer_812,City_812,Debit Card,-0.0
814,Central,Meghalaya,Home & Kitchen,Fiction,46679.11,13694.92,7,0.0,Customer_813,City_813,Cash,0.29
815,North,Maharashtra,Home & Kitchen,Men's Fashion,34092.01,4924.11,19,0.1,Customer_814,City_814,Cash,0.14
816,Central,Tripura,Clothing,Laptops,41819.87,5122.31,19,0.1,Customer_815,City_815,UPI,0.12
817,West,Kerala,Electronics,Decor,11958.96,9112.2,14,0.1,Customer_816,City_816,Cash,0.76
818,South,Delhi,Electronics,Decor,9451.82,10188.32,6,0.0,Customer_817,City_817,UPI,1.08
819,Central,Karnataka,Clothing,Cosmetics,24319.85,8977.64,6,0.0,Customer_818,City_818,Cash,0.37
820,East,Mizoram,Electronics,Textbooks,24440.63,-2441.11,13,0.05,Customer_819,City_819,UPI,-0.1
821,Central,Assam,Home & Kitchen,Haircare,32969.94,-2969.32,19,0.0,Customer_820,City_820,UPI,-0.09
822,West,Himachal Pradesh,Beauty & Personal Care,Kids' Fashion,40019.57,12559.3,14,0.05,Customer_821,City_821,Credit Card,0.31
823,South,Madhya Pradesh,Home & Kitchen,Furniture,34588.97,14077.22,12,0.1,Customer_822,City_822,UPI,0.41
824,East,Himachal Pradesh,Home & Kitchen,Mobiles,9497.4,5205.5,18,0.0,Customer_823,City_823,Credit Card,0.55
825,East,Jharkhand,Home & Kitchen,Skincare,1700.06,5117.1,10,0.0,Customer_824,City_824,Cash,3.01
826,North,Haryana,Beauty & Personal Care,Decor,43176.49,-2659.61,8,0.15,Customer_825,City_825,Debit Card,-0.06
827,Central,Jammu & Kashmir,Beauty & Personal Care,Non-Fiction,17170.92,-1806.6,19,0.2,Customer_826,City_826,Cash,-0.11
828,North,Telangana,Books,Furniture,10033.88,6897.75,12,0.1,Customer_827,City_827,Debit Card,0.69
829,West,Kerala,Electronics,Laptops,6130.93,14803.62,8,0.1,Customer_828,City_828,UPI,2.41
830,North,Punjab,Electronics,Furniture,32924.66,-754.16,2,0.0,Customer_829,City_829,Cash,-0.02
831,North,Madhya Pradesh,Books,Audio,5622.08,-720.38,1,0.15,Customer_830,City_830,Cash,-0.13
832,West,Kerala,Home & Kitchen,Cosmetics,16110.05,9958.63,18,0.05,Customer_831,City_831,Debit Card,0.62
833,South,Uttar Pradesh,Home & Kitchen,Audio,29319.28,-1832.04,3,0.05,Customer_832,City_832,Cash,-0.06
834,Central,Tamil Nadu,Clothing,Men's Fashion,30437.19,9197.11,14,0.1,Customer_833,City_833,Credit Card,0.3
835,West,Arunachal Pradesh,Electronics,Skincare,9883.3,-4303.02,14,0.15,Customer_834,City_834,Debit Card,-0.44
836,East,Uttarakhand,Beauty & Personal Care,Haircare,8608.95,-850.06,3,0.2,Customer_835,City_835,Cash,-0.1
837,East,Andhra Pradesh,Home & Kitchen,Textbooks,38592.17,-1223.56,18,0.1,Customer_836,City_836,UPI,-0.03
838,North,Odisha,Clothing,Skincare,49390.47,9603.93,10,0.05,Customer_837,City_837,UPI,0.19
839,North,Jammu & Kashmir,Books,Decor,27336.14,9491.18,6,0.15,Customer_838,City_838,Debit Card,0.35
840,Central,Nagaland,Books,Kids' Fashion,23376.49,-1250.37,11,0.1,Customer_839,City_839,Debit Card,-0.05
841,East,Maharashtra,Electronics,Fiction,13683.34,7763.24,10,0.15,Customer_840,City_840,Debit Card,0.57
842,Central,Bihar,Beauty & Personal Care,Fiction,19781.83,-2069.43,5,0.0,Customer_841,City_841,UPI,-0.1
843,North,Odisha,Electronics,Women's Fashion,38783.05,12465.78,5,0.05,Customer_842,City_842,Debit Card,0.32
844,Central,Haryana,Books,Audio,39706.67,-2398.48,7,0.15,Customer_843,City_843,Credit Card,-0.06
845,East,Gujarat,Clothing,Cosmetics,37612.01,-312.51,16,0.0,Customer_844,City_844,Cash,-0.01
846,South,Jharkhand,Clothing,Kids' Fashion,47257.63,3406.0,8,0.1,Customer_845,City_845,Credit Card,0.07
847,West,Bihar,Clothing,Men's Fashion,24134.26,5150.44,12,0.1,Customer_846,City_846,UPI,0.21
848,North,Uttar Pradesh,Books,Cookware,29953.38,1176.99,18,0.1,Customer_847,City_847,Cash,0.04
849,East,Chhattisgarh,Electronics,Decor,31875.56,4621.54,6,0.15,Customer_848,City_848,Debit Card,0.14
850,Central,Manipur,Home & Kitchen,Cosmetics,41684.09,873.86,19,0.05,Customer_849,City_849,UPI,0.02
851,North,Goa,Clothing,Furniture,24547.61,-3052.83,19,0.0,Customer_850,City_850,UPI,-0.12
852,North,Mizoram,Beauty & Personal Care,Men's Fashion,20544.61,40.85,16,0.2,Customer_851,City_851,UPI,0.0
853,North,Haryana,Home & Kitchen,Cosmetics,41184.56,2159.66,18,0.2,Customer_852,City_852,Cash,0.05
854,Central,Arunachal Pradesh,Electronics,Cookware,4797.74,-4663.41,6,0.0,Customer_853,City_853,Debit Card,-0.97
855,West,Jammu & Kashmir,Beauty & Personal Care,Cookware,9203.96,2420.95,13,0.2,Customer_854,City_854,Cash,0.26
856,North,Haryana,Books,Laptops,3254.81,13013.1,1,0.0,Customer_855,City_855,Credit Card,4.0
857,North,Meghalaya,Beauty & Personal Care,Skincare,20210.32,-4060.86,10,0.0,Customer_856,City_856,Debit Card,-0.2
858,South,Himachal Pradesh,Beauty & Personal Care,Decor,21646.98,-3909.35,7,0.1,Customer_857,City_857,Debit Card,-0.18
859,North,Andhra Pradesh,Books,Laptops,1592.34,13449.41,19,0.05,Customer_858,City_858,Debit Card,8.45
860,North,Punjab,Electronics,Televisions,39147.83,-2496.83,13,0.15,Customer_859,City_859,Cash,-0.06
861,South,Jammu & Kashmir,Clothing,Cookware,10993.79,12809.57,6,0.0,Customer_860,City_860,Credit Card,1.17
862,West,Delhi,Home & Kitchen,Cosmetics,20852.46,3365.84,9,0.05,Customer_861,City_861,Debit Card,0.16
863,East,Delhi,Clothing,Televisions,32547.35,-3228.18,15,0.05,Customer_862,City_862,Cash,-0.1
864,North,Madhya Pradesh,Beauty & Personal Care,Kids' Fashion,11048.58,-1178.05,14,0.1,Customer_863,City_863,Credit Card,-0.11
865,South,Meghalaya,Beauty & Personal Care,Cookware,30179.67,4533.76,17,0.05,Customer_864,City_864,Credit Card,0.15
866,South,Maharashtra,Beauty & Personal Care,Textbooks,41877.04,9876.66,19,0.1,Customer_865,City_865,Credit Card,0.24
867,North,Gujarat,Books,Mobiles,26519.91,6264.68,5,0.2,Customer_866,City_866,Credit Card,0.24
868,West,Andhra Pradesh,Books,Mobiles,31920.76,13836.08,12,0.15,Customer_867,City_867,Credit Card,0.43
869,North,Meghalaya,Clothing,Cookware,36141.27,13470.92,10,0.15,Customer_868,City_868,Debit Card,0.37
870,North,Arunachal Pradesh,Beauty & Personal Care,Cookware,12979.58,1328.16,1,0.05,Customer_869,City_869,Cash,0.1
871,North,Jharkhand,Clothing,Cookware,44342.23,5935.34,18,0.15,Customer_870,City_870,Cash,0.13
872,South,Tamil Nadu,Books,Kids' Fashion,5728.63,13499.52,2,0.0,Customer_871,City_871,UPI,2.36
873,West,Haryana,Electronics,Fiction,3668.3,854.89,10,0.1,Customer_872,City_872,Credit Card,0.23
874,Central,Punjab,Clothing,Kids' Fashion,6503.92,11688.12,16,0.1,Customer_873,City_873,Cash,1.8
875,West,Punjab,Home & Kitchen,Cookware,35126.24,2427.83,4,0.2,Customer_874,City_874,Debit Card,0.07
876,Central,Himachal Pradesh,Beauty & Personal Care,Televisions,1286.35,-4509.22,5,0.2,Customer_875,City_875,Cash,-3.51
877,Central,Tripura,Beauty & Personal Care,Laptops,41322.29,-2628.41,16,0.2,Customer_876,City_876,Cash,-0.06
878,Central,Bihar,Books,Skincare,49455.52,-85.14,10,0.0,Customer_877,City_877,Cash,-0.0
879,East,Punjab,Home & Kitchen,Women's Fashion,19667.69,581.14,5,0.2,Customer_878,City_878,Credit Card,0.03
880,South,Odisha,Books,Men's Fashion,34876.68,-2493.05,7,0.05,Customer_879,City_879,Credit Card,-0.07
881,East,Delhi,Clothing,Textbooks,38076.87,1655.95,12,0.15,Customer_880,City_880,Debit Card,0.04
882,West,Haryana,Electronics,Men's Fashion,24425.25,7870.81,15,0.0,Customer_881,City_881,UPI,0.32
883,Central,Uttarakhand,Books,Furniture,30128.47,-4192.55,12,0.05,Customer_882,City_882,Cash,-0.14
884,North,Meghalaya,Clothing,Kids' Fashion,1294.85,6332.97,10,0.15,Customer_883,City_883,Credit Card,4.89
885,West,Tamil Nadu,Beauty & Personal Care,Televisions,23577.9,2504.87,16,0.0,Customer_884,City_884,Credit Card,0.11
886,North,Sikkim,Beauty & Personal Care,Textbooks,39549.97,-4916.95,4,0.2,Customer_885,City_885,Credit Card,-0.12
887,South,Rajasthan,Clothing,Televisions,15739.48,-1677.72,3,0.0,Customer_886,City_886,Cash,-0.11
888,Central,Tripura,Electronics,Furniture,3876.06,11147.89,2,0.1,Customer_887,City_887,Cash,2.88
889,East,Jharkhand,Electronics,Haircare,35530.18,7487.63,18,0.05,Customer_888,City_888,Debit Card,0.21
890,West,Karnataka,Beauty & Personal Care,Furniture,30027.81,1290.15,3,0.1,Customer_889,City_889,Cash,0.04
891,East,Tamil Nadu,Home & Kitchen,Fiction,10564.82,8148.15,12,0.15,Customer_890,City_890,Credit Card,0.77
892,West,Himachal Pradesh,Home & Kitchen,Audio,43446.39,5725.79,16,0.0,Customer_891,City_891,Debit Card,0.13
893,South,Delhi,Beauty & Personal Care,Cosmetics,6329.71,1776.42,18,0.15,Customer_892,City_892,Cash,0.28
894,West,Jammu & Kashmir,Home & Kitchen,Skincare,5257.5,3632.42,19,0.15,Customer_893,City_893,Cash,0.69
895,West,Maharashtra,Books,Skincare,28691.63,11902.55,15,0.1,Customer_894,City_894,Cash,0.41
896,Central,West Bengal,Electronics,Televisions,19482.46,3590.38,5,0.1,Customer_895,City_895,Credit Card,0.18
897,North,Meghalaya,Books,Cosmetics,42215.86,-2875.82,17,0.05,Customer_896,City_896,Credit Card,-0.07
898,Central,Kerala,Clothing,Furniture,35932.25,-4181.09,14,0.1,Customer_897,City_897,Credit Card,-0.12
899,North,Manipur,Electronics,Furniture,23020.06,12511.67,18,0.15,Customer_898,City_898,Cash,0.54
900,Central,Maharashtra,Beauty & Personal Care,Women's Fashion,6132.48,-2386.16,18,0.15,Customer_899,City_899,Debit Card,-0.39
901,Central,Nagaland,Home & Kitchen,Decor,19845.49,4589.92,14,0.1,Customer_900,City_900,Debit Card,0.23
902,North,West Bengal,Clothing,Laptops,44574.99,13927.29,10,0.05,Customer_901,City_901,Debit Card,0.31
903,East,Manipur,Clothing,Cookware,9029.73,-281.01,11,0.05,Customer_902,City_902,Credit Card,-0.03
904,South,Andhra Pradesh,Clothing,Audio,38137.24,10621.06,12,0.0,Customer_903,City_903,UPI,0.28
905,South,Rajasthan,Beauty & Personal Care,Textbooks,14827.23,-3311.27,3,0.0,Customer_904,City_904,Cash,-0.22
906,South,Rajasthan,Home & Kitchen,Furniture,35308.38,12243.96,2,0.15,Customer_905,City_905,Cash,0.35
907,North,Telangana,Home & Kitchen,Non-Fiction,48126.49,-2556.55,15,0.0,Customer_906,City_906,Debit Card,-0.05
908,North,Punjab,Home & Kitchen,Televisions,21173.88,4577.76,16,0.2,Customer_907,City_907,Debit Card,0.22
909,South,Sikkim,Home & Kitchen,Furniture,22823.42,10899.37,7,0.2,Customer_908,City_908,Debit Card,0.48
910,West,Goa,Clothing,Cosmetics,36395.19,4257.57,17,0.2,Customer_909,City_909,Credit Card,0.12
911,North,Telangana,Clothing,Kids' Fashion,15893.52,9770.85,8,0.1,Customer_910,City_910,UPI,0.61
912,East,Madhya Pradesh,Home & Kitchen,Skincare,9013.26,5222.94,19,0.1,Customer_911,City_911,Debit Card,0.58
913,West,West Bengal,Home & Kitchen,Textbooks,43552.27,8054.05,6,0.05,Customer_912,City_912,Debit Card,0.18
914,East,Gujarat,Books,Fiction,21118.28,-2422.87,17,0.2,Customer_913,City_913,Cash,-0.11
915,Central,Maharashtra,Clothing,Women's Fashion,30855.01,9708.15,13,0.15,Customer_914,City_914,UPI,0.31
916,North,Jammu & Kashmir,Home & Kitchen,Fiction,38864.44,2376.81,18,0.1,Customer_915,City_915,UPI,0.06
917,North,Odisha,Home & Kitchen,Fiction,3973.16,11873.42,14,0.0,Customer_916,City_916,Credit Card,2.99
918,South,Bihar,Electronics,Skincare,34286.99,6746.83,17,0.2,Customer_917,City_917,UPI,0.2
919,South,Bihar,Electronics,Decor,48322.81,7719.42,18,0.15,Customer_918,City_918,Cash,0.16
920,East,Andhra Pradesh,Clothing,Televisions,21260.15,11290.05,4,0.1,Customer_919,City_919,UPI,0.53
921,East,Tripura,Books,Haircare,21098.11,1775.97,8,0.05,Customer_920,City_920,Debit Card,0.08
922,Central,West Bengal,Home & Kitchen,Men's Fashion,41059.4,5949.08,14,0.2,Customer_921,City_921,Debit Card,0.14
923,East,Tripura,Books,Skincare,3009.07,8691.57,6,0.15,Customer_922,City_922,Credit Card,2.89
924,Central,Andhra Pradesh,Beauty & Personal Care,Fiction,20935.65,-3167.47,16,0.15,Customer_923,City_923,Cash,-0.15
925,West,Sikkim,Electronics,Fiction,37798.44,11070.07,1,0.2,Customer_924,City_924,Credit Card,0.29
926,West,Assam,Beauty & Personal Care,Cosmetics,39748.09,-4674.35,11,0.1,Customer_925,City_925,UPI,-0.12
927,West,Himachal Pradesh,Books,Non-Fiction,1594.04,-812.19,4,0.0,Customer_926,City_926,UPI,-0.51
928,East,Himachal Pradesh,Electronics,Non-Fiction,29885.82,5997.22,1,0.2,Customer_927,City_927,UPI,0.2
929,Central,Haryana,Home & Kitchen,Haircare,16216.14,11545.48,16,0.2,Customer_928,City_928,Cash,0.71
930,South,West Bengal,Electronics,Kids' Fashion,28229.49,2639.69,4,0.2,Customer_929,City_929,UPI,0.09
931,Central,Jammu & Kashmir,Clothing,Haircare,38858.26,10112.04,4,0.0,Customer_930,City_930,Credit Card,0.26
932,North,Uttar Pradesh,Books,Textbooks,42890.35,7843.06,16,0.0,Customer_931,City_931,Cash,0.18
933,East,Tamil Nadu,Books,Cosmetics,36013.23,6939.26,17,0.2,Customer_932,City_932,UPI,0.19
934,East,Rajasthan,Electronics,Audio,11845.53,7839.15,16,0.2,Customer_933,City_933,UPI,0.66
935,North,Madhya Pradesh,Home & Kitchen,Laptops,21093.66,14889.2,7,0.15,Customer_934,City_934,Credit Card,0.71
936,West,Rajasthan,Beauty & Personal Care,Women's Fashion,1113.38,7101.95,2,0.05,Customer_935,City_935,Credit Card,6.38
937,South,Andhra Pradesh,Home & Kitchen,Men's Fashion,36755.33,986.4,17,0.05,Customer_936,City_936,UPI,0.03
938,North,Meghalaya,Beauty & Personal Care,Cosmetics,1301.72,1798.98,12,0.0,Customer_937,City_937,Debit Card,1.38
939,West,Manipur,Electronics,Women's Fashion,8631.31,14371.57,19,0.1,Customer_938,City_938,Debit Card,1.67
940,Central,Jammu & Kashmir,Electronics,Textbooks,47894.32,4560.98,1,0.2,Customer_939,City_939,UPI,0.1
